2014-10-06 10:33:17 - kmerize.py - Will process 1 fasta files
2014-10-06 10:33:17 - kmerize.py - Processing file 500nt_Resample_1/viruses_contigs.fa
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|15320794|ref|NC_003084.1|:1-543 Culex nigripalpus NPV, complete genome
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570867|gb|AACD01000014.1|:91322-92090 Aspergillus nidulans FGSC A4 chromosome VIII ANcontig1.14, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570867|gb|AACD01000014.1|:98396-99017 Aspergillus nidulans FGSC A4 chromosome VIII ANcontig1.14, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570868|gb|AACD01000015.1|:39728-40176 Aspergillus nidulans FGSC A4 chromosome VIII ANcontig1.15, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570868|gb|AACD01000015.1|:40176-40624 Aspergillus nidulans FGSC A4 chromosome VIII ANcontig1.15, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570868|gb|AACD01000015.1|:87364-87899 Aspergillus nidulans FGSC A4 chromosome VIII ANcontig1.15, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570869|gb|AACD01000016.1|:25390-26093 Aspergillus nidulans FGSC A4 chromosome VIII ANcontig1.16, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570869|gb|AACD01000016.1|:44800-45440 Aspergillus nidulans FGSC A4 chromosome VIII ANcontig1.16, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570869|gb|AACD01000016.1|:45440-46080 Aspergillus nidulans FGSC A4 chromosome VIII ANcontig1.16, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570869|gb|AACD01000016.1|:94680-94880 Aspergillus nidulans FGSC A4 chromosome VIII ANcontig1.16, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570870|gb|AACD01000017.1|:12877-13327 Aspergillus nidulans FGSC A4 chromosome VIII ANcontig1.17, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570870|gb|AACD01000017.1|:44475-45248 Aspergillus nidulans FGSC A4 chromosome VIII ANcontig1.17, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570871|gb|AACD01000018.1|:17273-17993 Aspergillus nidulans FGSC A4 chromosome VIII ANcontig1.18, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570871|gb|AACD01000018.1|:17993-18713 Aspergillus nidulans FGSC A4 chromosome VIII ANcontig1.18, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570871|gb|AACD01000018.1|:36125-36597 Aspergillus nidulans FGSC A4 chromosome VIII ANcontig1.18, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570871|gb|AACD01000018.1|:52141-52607 Aspergillus nidulans FGSC A4 chromosome VIII ANcontig1.18, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570871|gb|AACD01000018.1|:63838-64353 Aspergillus nidulans FGSC A4 chromosome VIII ANcontig1.18, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570871|gb|AACD01000018.1|:77136-77832 Aspergillus nidulans FGSC A4 chromosome VIII ANcontig1.18, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570871|gb|AACD01000018.1|:77832-78528 Aspergillus nidulans FGSC A4 chromosome VIII ANcontig1.18, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570871|gb|AACD01000018.1|:79273-79780 Aspergillus nidulans FGSC A4 chromosome VIII ANcontig1.18, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570871|gb|AACD01000018.1|:90105-91086 Aspergillus nidulans FGSC A4 chromosome VIII ANcontig1.18, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570871|gb|AACD01000018.1|:91086-92067 Aspergillus nidulans FGSC A4 chromosome VIII ANcontig1.18, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570871|gb|AACD01000018.1|:94282-95062 Aspergillus nidulans FGSC A4 chromosome VIII ANcontig1.18, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570871|gb|AACD01000018.1|:95062-95842 Aspergillus nidulans FGSC A4 chromosome VIII ANcontig1.18, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570871|gb|AACD01000018.1|:97366-97976 Aspergillus nidulans FGSC A4 chromosome VIII ANcontig1.18, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570872|gb|AACD01000019.1|:36964-37733 Aspergillus nidulans FGSC A4 chromosome VIII ANcontig1.19, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570875|gb|AACD01000022.1|:35501-36022 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.22, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570875|gb|AACD01000022.1|:89834-90403 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.22, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570875|gb|AACD01000022.1|:90403-90972 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.22, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570876|gb|AACD01000023.1|:13809-14100 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.23, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570876|gb|AACD01000023.1|:31890-32181 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.23, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570876|gb|AACD01000023.1|:32181-32472 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.23, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570876|gb|AACD01000023.1|:33131-33530 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.23, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570877|gb|AACD01000024.1|:10954-11502 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.24, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570877|gb|AACD01000024.1|:11502-12050 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.24, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570878|gb|AACD01000025.1|:15114-15852 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.25, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570878|gb|AACD01000025.1|:15852-16590 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.25, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570878|gb|AACD01000025.1|:22632-23204 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.25, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570878|gb|AACD01000025.1|:23204-23776 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.25, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570878|gb|AACD01000025.1|:39044-39654 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.25, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570878|gb|AACD01000025.1|:40598-40991 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.25, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570878|gb|AACD01000025.1|:80639-81108 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.25, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570879|gb|AACD01000026.1|:13372-13993 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.26, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570879|gb|AACD01000026.1|:26585-26787 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.26, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570880|gb|AACD01000027.1|:11687-12155 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.27, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570880|gb|AACD01000027.1|:23219-23925 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.27, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570881|gb|AACD01000028.1|:54533-54733 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.28, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570881|gb|AACD01000028.1|:78752-78952 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.28, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570882|gb|AACD01000029.1|:43267-43620 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.29, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570882|gb|AACD01000029.1|:66819-67355 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.29, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570883|gb|AACD01000030.1|:28369-28942 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.30, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570883|gb|AACD01000030.1|:28942-29515 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.30, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570883|gb|AACD01000030.1|:46598-47144 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.30, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570883|gb|AACD01000030.1|:58063-58869 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.30, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570885|gb|AACD01000032.1|:60502-61066 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.32, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570887|gb|AACD01000034.1|:54532-55033 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.34, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570887|gb|AACD01000034.1|:55033-55534 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.34, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570887|gb|AACD01000034.1|:73087-73620 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.34, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570888|gb|AACD01000035.1|:29793-30042 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.35, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570888|gb|AACD01000035.1|:30042-30291 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.35, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570888|gb|AACD01000035.1|:30800-31492 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.35, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570888|gb|AACD01000035.1|:48346-48949 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.35, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570888|gb|AACD01000035.1|:48949-49552 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.35, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570889|gb|AACD01000036.1|:39368-39837 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.36, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570889|gb|AACD01000036.1|:39837-40306 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.36, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570889|gb|AACD01000036.1|:63147-63588 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.36, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570889|gb|AACD01000036.1|:63588-64029 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.36, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570889|gb|AACD01000036.1|:93421-93734 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.36, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570890|gb|AACD01000037.1|:11435-11802 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.37, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570890|gb|AACD01000037.1|:11802-12169 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.37, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570890|gb|AACD01000037.1|:43284-43919 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.37, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570891|gb|AACD01000038.1|:10958-11237 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.38, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570891|gb|AACD01000038.1|:38278-38903 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.38, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570891|gb|AACD01000038.1|:94963-95504 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.38, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570891|gb|AACD01000038.1|:95504-96045 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.38, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570892|gb|AACD01000039.1|:10959-11276 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.39, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570892|gb|AACD01000039.1|:49162-49743 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.39, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570892|gb|AACD01000039.1|:65337-65578 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.39, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570892|gb|AACD01000039.1|:65578-65819 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.39, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570893|gb|AACD01000040.1|:10764-11161 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.40, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570893|gb|AACD01000040.1|:11161-11558 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.40, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570893|gb|AACD01000040.1|:49896-50715 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.40, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570893|gb|AACD01000040.1|:50715-51534 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.40, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570893|gb|AACD01000040.1|:60326-60970 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.40, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570893|gb|AACD01000040.1|:70424-70804 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.40, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570893|gb|AACD01000040.1|:70804-71184 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.40, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570893|gb|AACD01000040.1|:85615-86372 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.40, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570894|gb|AACD01000041.1|:46136-46658 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.41, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570895|gb|AACD01000042.1|:34848-35595 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.42, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570896|gb|AACD01000043.1|:14313-14808 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.43, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570896|gb|AACD01000043.1|:14808-15303 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.43, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570896|gb|AACD01000043.1|:35731-36246 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.43, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570896|gb|AACD01000043.1|:36246-36761 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.43, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570896|gb|AACD01000043.1|:48371-48829 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.43, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570896|gb|AACD01000043.1|:90902-91657 Aspergillus nidulans FGSC A4 chromosome VII ANcontig1.43, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570898|gb|AACD01000045.1|:79715-80291 Aspergillus nidulans FGSC A4 chromosome VI ANcontig1.45, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570898|gb|AACD01000045.1|:80291-80867 Aspergillus nidulans FGSC A4 chromosome VI ANcontig1.45, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570899|gb|AACD01000046.1|:16548-17345 Aspergillus nidulans FGSC A4 chromosome VI ANcontig1.46, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570899|gb|AACD01000046.1|:23435-23802 Aspergillus nidulans FGSC A4 chromosome VI ANcontig1.46, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570899|gb|AACD01000046.1|:23802-24169 Aspergillus nidulans FGSC A4 chromosome VI ANcontig1.46, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570899|gb|AACD01000046.1|:44802-45585 Aspergillus nidulans FGSC A4 chromosome VI ANcontig1.46, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570899|gb|AACD01000046.1|:45585-46368 Aspergillus nidulans FGSC A4 chromosome VI ANcontig1.46, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570899|gb|AACD01000046.1|:47833-48394 Aspergillus nidulans FGSC A4 chromosome VI ANcontig1.46, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570899|gb|AACD01000046.1|:87662-88291 Aspergillus nidulans FGSC A4 chromosome VI ANcontig1.46, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570899|gb|AACD01000046.1|:88291-88920 Aspergillus nidulans FGSC A4 chromosome VI ANcontig1.46, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570899|gb|AACD01000046.1|:89650-90314 Aspergillus nidulans FGSC A4 chromosome VI ANcontig1.46, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570899|gb|AACD01000046.1|:94087-94669 Aspergillus nidulans FGSC A4 chromosome VI ANcontig1.46, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570900|gb|AACD01000047.1|:46542-47021 Aspergillus nidulans FGSC A4 chromosome VI ANcontig1.47, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570900|gb|AACD01000047.1|:47021-47500 Aspergillus nidulans FGSC A4 chromosome VI ANcontig1.47, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570900|gb|AACD01000047.1|:90399-90862 Aspergillus nidulans FGSC A4 chromosome VI ANcontig1.47, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570900|gb|AACD01000047.1|:96251-96807 Aspergillus nidulans FGSC A4 chromosome VI ANcontig1.47, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570901|gb|AACD01000048.1|:33770-34303 Aspergillus nidulans FGSC A4 chromosome VI ANcontig1.48, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570901|gb|AACD01000048.1|:39327-40125 Aspergillus nidulans FGSC A4 chromosome VI ANcontig1.48, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570901|gb|AACD01000048.1|:40125-40923 Aspergillus nidulans FGSC A4 chromosome VI ANcontig1.48, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570902|gb|AACD01000049.1|:24403-25090 Aspergillus nidulans FGSC A4 chromosome VI ANcontig1.49, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570902|gb|AACD01000049.1|:25090-25777 Aspergillus nidulans FGSC A4 chromosome VI ANcontig1.49, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570902|gb|AACD01000049.1|:77138-77338 Aspergillus nidulans FGSC A4 chromosome VI ANcontig1.49, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570902|gb|AACD01000049.1|:77338-77538 Aspergillus nidulans FGSC A4 chromosome VI ANcontig1.49, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570902|gb|AACD01000049.1|:89359-89918 Aspergillus nidulans FGSC A4 chromosome VI ANcontig1.49, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570903|gb|AACD01000050.1|:33624-34140 Aspergillus nidulans FGSC A4 chromosome VI ANcontig1.50, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570904|gb|AACD01000051.1|:41138-41583 Aspergillus nidulans FGSC A4 chromosome VI ANcontig1.51, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570904|gb|AACD01000051.1|:41583-42028 Aspergillus nidulans FGSC A4 chromosome VI ANcontig1.51, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570905|gb|AACD01000052.1|:77383-78135 Aspergillus nidulans FGSC A4 chromosome VI ANcontig1.52, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570905|gb|AACD01000052.1|:77416-78093 Aspergillus nidulans FGSC A4 chromosome VI ANcontig1.52, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570906|gb|AACD01000053.1|:11228-12052 Aspergillus nidulans FGSC A4 chromosome VI ANcontig1.53, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570906|gb|AACD01000053.1|:27630-28244 Aspergillus nidulans FGSC A4 chromosome VI ANcontig1.53, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570906|gb|AACD01000053.1|:33877-34355 Aspergillus nidulans FGSC A4 chromosome VI ANcontig1.53, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570907|gb|AACD01000054.1|:13200-13418 Aspergillus nidulans FGSC A4 chromosome VI ANcontig1.54, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570908|gb|AACD01000055.1|:50581-51285 Aspergillus nidulans FGSC A4 chromosome VI ANcontig1.55, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570908|gb|AACD01000055.1|:74637-74928 Aspergillus nidulans FGSC A4 chromosome VI ANcontig1.55, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570908|gb|AACD01000055.1|:95663-96227 Aspergillus nidulans FGSC A4 chromosome VI ANcontig1.55, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570908|gb|AACD01000055.1|:96227-96791 Aspergillus nidulans FGSC A4 chromosome VI ANcontig1.55, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570912|gb|AACD01000059.1|:20174-20697 Aspergillus nidulans FGSC A4 chromosome II ANcontig1.59, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570912|gb|AACD01000059.1|:43500-43833 Aspergillus nidulans FGSC A4 chromosome II ANcontig1.59, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570912|gb|AACD01000059.1|:68085-68365 Aspergillus nidulans FGSC A4 chromosome II ANcontig1.59, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570912|gb|AACD01000059.1|:77017-77471 Aspergillus nidulans FGSC A4 chromosome II ANcontig1.59, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570913|gb|AACD01000060.1|:46283-46908 Aspergillus nidulans FGSC A4 chromosome II ANcontig1.60, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570914|gb|AACD01000061.1|:13407-13743 Aspergillus nidulans FGSC A4 chromosome II ANcontig1.61, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570914|gb|AACD01000061.1|:31600-32319 Aspergillus nidulans FGSC A4 chromosome II ANcontig1.61, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570914|gb|AACD01000061.1|:59027-59618 Aspergillus nidulans FGSC A4 chromosome II ANcontig1.61, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570914|gb|AACD01000061.1|:59618-60209 Aspergillus nidulans FGSC A4 chromosome II ANcontig1.61, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570915|gb|AACD01000062.1|:31583-32230 Aspergillus nidulans FGSC A4 chromosome II ANcontig1.62, whole genome shotgun sequence
2014-10-06 10:33:17 - kmerize.py - Processing sequence gi|29570915|gb|AACD01000062.1|:41570-42232 Aspergillus nidulans FGSC A4 chromosome II ANcontig1.62, whole genome shotgun sequence
